,index_x,index_y
17396,16864,18532
17397,16864,11249
17398,16864,19397
17399,16864,18900
17400,16864,19674
17401,16864,18512
17402,16864,18253
17403,16864,19119
17404,16864,18815
17405,16864,18931
17406,16864,18869
17407,16864,18198
17408,16864,18503
17409,15225,309
17410,16432,309
17411,19382,309
17412,15225,13578
17413,15225,3620
17414,848,3620
17415,15225,7054
17416,14727,7054
17417,14728,7054
17418,15225,4416
17419,15225,6756
17420,15225,6516
17421,15225,5835
17422,15225,3503
17423,14727,3503
17424,14728,3503
17425,15225,8543
17426,15225,1693
17427,15225,7442
17428,2027,4159
17429,2027,3227
17430,2027,13968
17431,2027,12141
17432,2027,5765
17433,2027,6666
17434,2027,14180
17435,2027,11447
17436,2027,5895
17437,2027,7833
17438,2027,12323
17439,2027,18587
17440,2027,3729
17441,2027,18608
17442,2027,10057
17443,2027,8752
17444,2027,211
17445,2027,17584
17446,2027,17905
17447,2027,7665
17448,2027,6860
17449,2027,9974
17450,2027,4106
17451,2027,7570
17452,2027,5148
17453,2027,2124
17454,2027,18016
17455,104,14078
17456,104,14784
17457,104,1658
17458,104,17778
17459,104,10170
17460,104,5563
17461,104,6681
17462,104,9099
17463,104,13590
17464,104,808
17465,104,12399
17466,104,52
17467,104,14170
17468,104,9097
17469,104,4438
17470,104,8436
17471,104,13654
17472,104,4797
17473,104,10159
17474,104,140
17475,104,19078
17476,104,8464
17477,104,8231
17478,3773,8129
17479,3773,6123
17480,3773,13602
17481,3773,6639
17482,3773,17091
17483,3773,16874
17484,3773,8238
17485,3773,7989
17486,3773,8714
17487,3773,16083
17488,3773,8133
17489,3773,10606
17490,3773,9191
17491,3773,14996
17492,3773,8361
17493,3773,11937
17494,3773,11464
17495,3773,12103
17496,3773,8122
17497,3773,8119
17498,3773,9171
17499,3773,7805
17500,3773,7331
17501,3773,8216
17502,3773,8126
17503,3773,15290
17504,3773,16553
17505,3773,16438
17506,3773,14704
17507,3773,8241
17508,17337,17352
17509,17337,17574
17510,16437,4162
17511,4960,4162
17512,15941,4162
17513,16437,3118
17514,16437,10127
17515,16437,6671
17516,16437,5511
17517,16437,6658
17518,16437,9026
17519,16437,6648
17520,16437,8149
17521,16437,14287
17522,16437,3567
17523,16437,6963
17524,16437,7891
17525,16437,4786
17526,16437,74
17527,16437,4357
17528,1042,16272
17529,1042,2562
17530,1042,11006
17531,1042,13126
17532,1042,5789
17533,1042,3228
17534,1042,9985
17535,1042,10853
17536,1042,18567
17537,1042,15316
17538,1042,4176
17539,1042,9991
17540,1042,24
17541,1042,6131
17542,1042,8441
17543,1042,18839
17544,1042,9990
17545,1042,5193
17546,1042,9897
17547,1042,19287
17548,1042,4560
17549,4177,4902
17550,4177,4897
17551,4177,4888
17552,4177,4900
17553,4177,4881
17554,4177,4891
17555,4177,4959
17556,4177,4893
17557,4177,4909
17558,4177,4940
17559,4177,4962
17560,4177,4678
17561,4177,4913
17562,4177,4885
17563,4177,4927
17564,4177,4878
17565,4177,4995
17566,4177,4883
17567,4177,4905
17568,4177,4874
17569,4177,4896
17570,4177,4901
17571,4177,4956
17572,4177,4350
17573,4177,4910
17574,4177,4930
17575,4177,4658
17576,4177,4884
17577,4177,4895
17578,4177,4894
17579,4177,4877
17580,4177,4989
17581,4177,4915
17582,4177,5006
17583,4177,4921
17584,4177,4942
17585,4177,4892
17586,4177,4737
17587,4177,4907
17588,4177,4941
17589,4177,4875
17590,4177,4917
17591,4177,4943
17592,4177,4945
17593,4177,4889
17594,4177,4914
17595,15199,15606
17596,15199,8566
17597,15199,14432
17598,15199,9154
17599,15199,16466
17600,15199,9274
17601,15199,9816
17602,15199,11972
17603,15199,17774
17604,15199,1773
17605,15199,9620
17606,15199,11542
17607,15199,5196
17608,15199,4471
17609,15199,13317
17610,15199,15935
17611,15199,7535
17612,15199,1705
17613,15199,3019
17614,15199,11646
17615,15199,3007
17616,15199,7161
17617,15199,7519
17618,15199,16767
17619,15199,12069
17620,15199,245
17621,4184,17602
17622,4184,17211
17623,4184,17240
17624,4184,17209
17625,4184,11648
17626,4184,17208
17627,4184,17381
17628,4184,11750
17629,4184,11647
17630,4184,17246
17631,18055,1372
17632,19203,1372
17633,17102,1372
17634,3672,1372
17635,4192,1372
17636,14318,6470
17637,14318,14961
17638,14318,874
17639,14318,8482
17640,14318,4265
17641,14318,9801
17642,14318,14817
17643,2159,14817
17644,14318,13040
17645,14318,1722
17646,14318,3213
17647,14318,16029
17648,14318,3624
17649,14318,2687
17650,14318,11894
17651,14318,9397
17652,14318,9861
17653,14318,1901
17654,14318,2904
17655,14318,875
17656,5990,6707
17657,5990,7907
17658,5990,6735
17659,5990,6708
17660,5990,8322
17661,5990,6758
17662,5990,6820
17663,5990,7004
17664,5990,6761
17665,5990,6431
17666,5990,7897
17667,5990,7866
17668,5990,8604
17669,5990,6432
17670,5990,6733
17671,5990,7896
17672,5990,18473
17673,5782,10519
17674,5782,10430
17675,5782,9971
17676,5782,10248
17677,5782,6201
17678,5782,1110
17679,5782,7593
17680,5782,15660
17681,5782,9141
17682,5782,6200
17683,5782,6007
17684,108,2955
17685,108,5463
17686,108,7294
17687,108,11079
17688,108,12937
17689,108,10031
17690,108,10086
17691,108,15655
17692,108,12314
17693,108,12254
17694,108,1521
17695,108,6638
17696,108,5034
17697,108,5462
17698,108,14980
17699,108,7149
17700,108,4643
17701,108,3690
17702,108,16732
17703,108,512
17704,108,18158
17705,108,14816
17706,108,8455
17707,108,8301
17708,108,2355
17709,108,1472
17710,14219,1472
17711,108,7557
17712,108,15596
17713,108,2689
17714,108,11844
17715,108,16333
17716,14899,14882
17717,14899,3499
17718,14899,11189
17719,14899,6647
17720,14899,5016
17721,14899,7264
17722,14899,15490
17723,14899,10352
17724,14899,4670
17725,14899,14081
17726,14899,18163
17727,14899,18223
17728,14899,14885
17729,14899,17454
17730,14899,4540
17731,14899,7957
17732,14899,10129
17733,14899,15738
17734,14899,400
17735,14899,11805
17736,14899,11936
17737,14899,4669
17738,7159,16191
17739,7159,16176
17740,7159,16299
17741,7159,11701
17742,7159,17306
17743,7159,14277
17744,7159,19560
17745,7159,10115
17746,7159,12876
17747,7159,15844
17748,7159,19060
17749,7159,7308
17750,7159,16132
17751,7159,15668
17752,7159,15179
17753,7159,16295
17754,7159,12612
17755,7159,14051
17756,7159,15496
17757,7159,11433
17758,7159,19358
17759,7159,17038
17760,7159,11861
17761,7159,18270
17762,7159,15307
17763,7159,12377
17764,7159,18006
17765,7159,18813
17766,7159,15479
17767,7159,11662
17768,7159,16171
17769,7159,18424
17770,7159,15100
17771,7159,16678
17772,7159,19022
17773,7159,10937
17774,7159,13312
17775,4167,5815
17776,4167,5634
17777,4167,5635
17778,4167,6924
17779,4167,5916
17780,4167,7353
17781,4167,6424
17782,4167,10930
17783,4167,9646
17784,4167,8637
17785,4167,5381
17786,4167,5464
17787,4167,7299
17788,4167,5637
17789,4167,6737
17790,4167,11815
17791,15372,15861
17792,15638,9556
17793,15638,1441
17794,15638,1867
17795,15638,7056
17796,15638,8801
17797,15638,8846
17798,15638,3527
17799,15638,12224
17800,15638,6071
17801,15638,6934
17802,15638,6086
17803,15638,2806
17804,15638,11611
17805,15638,836
17806,15638,5780
17807,15638,1421
17808,15638,14738
17809,15638,9203
17810,15638,6448
17811,15638,5557
17812,15638,10053
17813,15638,7150
17814,15638,10794
17815,15638,3400
17816,15638,10311
17817,15638,5318
17818,15638,1624
17819,15638,2140
17820,15638,1010
17821,15638,5913
17822,15638,12543
17823,15638,8852
17824,15638,7902
17825,15638,4840
17826,15638,8451
17827,15638,8512
17828,15638,2733
17829,7775,13746
17830,7775,13745
17831,7775,13818
17832,7775,13740
17833,7775,13834
17834,7775,13742
17835,7775,13831
17836,7775,13749
17837,7775,13779
17838,7775,13853
17839,7775,15625
17840,7775,13982
17841,7775,8157
17842,7775,13793
17843,7775,13748
17844,7775,13780
17845,7775,13741
17846,7775,18822
17847,7775,13820
17848,5166,12095
17849,5166,11514
17850,5166,17204
17851,5166,11650
17852,5166,11663
17853,5166,11652
17854,5166,5753
17855,5166,11563
17856,5166,8044
17857,5166,14733
17858,5166,7335
17859,5166,9504
17860,5166,3212
17861,5166,16731
17862,5166,7674
17863,5166,17023
17864,5166,11858
17865,5166,5638
17866,5166,6194
17867,5166,16203
17868,3341,16391
17869,3341,16225
17870,3341,8208
17871,3341,8370
17872,3341,8870
17873,3341,14904
17874,3341,8447
17875,3341,17504
17876,3341,9642
17877,3341,5658
17878,3341,7585
17879,3341,5781
17880,3341,5797
17881,3341,9381
17882,3341,9251
17883,3341,14286
17884,3341,8340
17885,3341,15069
17886,3341,8787
17887,3341,16392
17888,3341,8515
17889,3341,5830
17890,3341,15067
17891,15456,18053
17892,15456,15589
17893,2084,15589
17894,15456,19228
17895,15456,15588
17896,15456,16436
17897,15456,15486
17898,15456,15563
17899,15456,19348
17900,15456,12988
17901,15456,16046
17902,15456,16380
17903,15456,18050
17904,15456,15579
17905,15456,15565
17906,15456,18051
17907,15456,13732
17908,15456,15570
17909,15456,15564
17910,15456,19605
17911,15456,15562
17912,15456,19198
17913,15456,18785
17914,2586,15942
17915,2587,15942
17916,2586,14714
17917,2587,14714
17918,2586,7018
17919,2587,7018
17920,2586,8224
17921,2587,8224
17922,2586,1621
17923,2587,1621
17924,2586,2803
17925,2587,2803
17926,2586,10591
17927,2587,10591
17928,2586,13483
17929,2587,13483
17930,2586,9809
17931,2587,9809
17932,2586,4020
17933,2587,4020
17934,2586,4951
17935,2587,4951
17936,2586,1529
17937,2587,1529
17938,2586,6057
17939,2587,6057
17940,2586,8099
17941,2587,8099
17942,2923,8099
17943,2924,8099
17944,2505,8099
17945,2506,8099
17946,2586,9510
17947,2587,9510
17948,2586,4492
17949,2587,4492
17950,2586,7830
17951,2587,7830
17952,548,15471
17953,548,1936
17954,548,16521
17955,548,12948
17956,548,17100
17957,548,1904
17958,548,8587
17959,548,12927
17960,548,1852
17961,548,5396
17962,548,14483
17963,548,8090
17964,548,16284
17965,548,1264
17966,548,12921
17967,548,16698
17968,548,990
17969,447,990
17970,548,15360
17971,9885,6352
17972,9885,1934
17973,9885,16498
17974,9885,3554
17975,9885,14150
17976,9885,9906
17977,9885,16259
17978,9885,6264
17979,9885,522
17980,9885,10054
17981,9885,11288
17982,9885,2348
17983,9885,8473
17984,9885,2643
17985,9885,16857
17986,9885,5870
17987,9885,4747
17988,9885,6421
17989,9885,2951
17990,9885,6852
17991,9885,10757
17992,9885,4745
17993,9885,2520
17994,9885,12392
17995,9885,8409
17996,9885,15890
17997,9885,3628
17998,9885,18481
17999,9885,571
18000,9885,9133
18001,9885,9794
18002,9885,10388
18003,9885,188
18004,9885,460
18005,15281,16037
18006,15281,14658
18007,15281,12665
18008,15281,19017
18009,15281,16828
18010,15281,16728
18011,15281,16729
18012,15281,9804
18013,15281,6578
18014,15281,14837
18015,15281,15477
18016,15281,11595
18017,15281,17329
18018,15281,17707
18019,15281,8776
18020,15281,8127
18021,15281,16404
18022,15281,18087
18023,15281,15721
18024,15281,4760
18025,15281,17521
18026,15281,15255
18027,15281,4719
18028,15281,6364
18029,15281,7518
18030,15281,16611
18031,15281,6356
18032,15281,17213
18033,15281,15256
18034,15281,10011
18035,15281,14667
18036,15281,8779
18037,15281,12773
18038,15281,4690
18039,15281,12606
18040,15281,9585
18041,15281,15253
18042,15281,9139
18043,15281,12692
18044,15281,2345
18045,15281,10056
18046,15281,15257
18047,15281,19165
18048,15281,8406
18049,15281,5906
18050,15281,7991
18051,15281,17678
18052,2151,7214
18053,2152,7214
18054,2151,2671
18055,2152,2671
18056,2151,2635
18057,2152,2635
18058,2151,9734
18059,2152,9734
18060,2151,7678
18061,2152,7678
18062,2151,2230
18063,2152,2230
18064,2151,2563
18065,2152,2563
18066,2151,16514
18067,2152,16514
18068,2151,6952
18069,2151,6953
18070,2152,6952
18071,2152,6953
18072,2151,2475
18073,2152,2475
18074,2151,6985
18075,2152,6985
18076,2151,4033
18077,2152,4033
18078,422,4033
18079,423,4033
18080,7245,4033
18081,6952,4033
18082,6953,4033
18083,2151,4059
18084,2152,4059
18085,2151,2225
18086,2152,2225
18087,2151,16489
18088,2152,16489
18089,2151,2477
18090,2152,2477
18091,2151,2479
18092,2152,2479
18093,2151,4996
18094,2152,4996
18095,2151,2352
18096,2152,2352
18097,2151,3202
18098,2152,3202
18099,2151,13789
18100,2152,13789
18101,2151,12234
18102,2152,12234
18103,2151,2208
18104,2152,2208
18105,3344,2208
18106,3345,2208
18107,2151,12152
18108,2152,12152
18109,2151,14602
18110,2152,14602
18111,2151,2485
18112,2152,2485
18113,2151,12157
18114,2152,12157
18115,2151,2634
18116,2152,2634
18117,2151,5000
18118,2152,5000
18119,2151,9349
18120,2152,9349
18121,2151,12238
18122,2152,12238
18123,2151,2889
18124,2152,2889
18125,2151,2433
18126,2152,2433
18127,2151,9282
18128,2152,9282
18129,2151,2712
18130,2152,2712
18131,5285,6343
18132,5285,6730
18133,5285,9747
18134,5285,6353
18135,5285,6434
18136,5285,6340
18137,5285,6389
18138,5285,6728
18139,5285,7009
18140,5285,6385
18141,5285,6422
18142,5285,6355
18143,5285,9839
18144,5285,6388
18145,5285,6659
18146,5285,6345
18147,5285,6508
18148,5285,8440
18149,5285,6895
18150,5285,7034
18151,5285,6727
18152,5285,6439
18153,5285,9838
18154,5285,5286
18155,5285,7008
18156,5285,6338
18157,427,17078
18158,427,15377
18159,427,14378
18160,427,16641
18161,427,16516
18162,427,16254
18163,427,14377
18164,427,16868
18165,427,16645
18166,427,15856
18167,427,16310
18168,427,6293
18169,427,15347
18170,427,17093
18171,427,15661
18172,427,17777
18173,427,15555
18174,427,15666
18175,427,17205
18176,427,15467
18177,427,81
18178,427,17373
18179,427,17293
18180,427,17629
18181,427,16073
18182,427,16562
18183,427,18622
18184,427,19523
18185,427,12317
18186,427,16045
18187,8478,16045
18188,427,16121
18189,427,15162
18190,427,16563
18191,427,674
18192,427,16877
18193,427,7144
18194,427,15165
18195,427,16007
18196,427,16484
18197,427,18515
18198,427,16588
18199,427,15954
18200,427,16122
18201,427,19547
18202,427,17863
18203,427,17866
18204,427,19545
18205,427,10298
18206,427,15500
18207,427,19299
18208,427,17418
18209,427,15553
18210,427,15799
18211,427,15090
18212,427,17939
18213,427,15724
18214,427,15859
18215,427,19290
18216,427,16389
18217,427,16256
18218,427,15662
18219,427,16747
18220,427,17304
18221,427,15379
18222,427,17402
18223,427,15836
18224,427,14174
18225,427,14175
18226,427,15478
18227,427,15091
18228,427,15473
18229,427,15552
18230,427,17089
18231,427,16483
18232,427,18416
18233,427,8307
18234,427,16657
18235,427,16932
18236,427,15212
18237,427,15873
18238,427,18516
18239,427,18124
18240,427,17761
18241,427,16656
18242,427,16850
18243,427,15790
18244,427,15465
18245,427,16557
18246,427,16513
18247,7646,13634
18248,7646,18888
18249,7646,16459
18250,7646,18792
18251,7646,15872
18252,7646,15889
18253,7646,13642
18254,7646,15485
18255,7646,7762
18256,7646,15492
18257,7646,15857
18258,7646,18804
18259,7646,12782
18260,7646,19555
18261,7646,15858
18262,7646,10114
18263,7646,8273
18264,7646,15899
18265,7646,13645
18266,7646,17276
18267,7646,13992
18268,7646,7763
18269,7646,17047
18270,7646,19296
18271,7646,12781
18272,7646,15863
18273,7646,16230
18274,7646,17026
18275,7646,13616
18276,7646,15866
18277,7646,7647
18278,7646,15854
18279,7646,8775
18280,7646,18891
18281,7646,8778
18282,7646,7656
18283,7646,16167
18284,7646,15855
18285,7646,9356
18286,7646,15865
18287,7646,16147
18288,7646,13636
18289,7646,7648
18290,7646,15876
18291,7646,8777
18292,7646,10113
18293,7646,18059
18294,7646,18890
18295,7646,15896
18296,7873,8466
18297,7873,8878
18298,7873,9023
18299,7873,9547
18300,7873,8877
18301,7873,10528
18302,7873,9020
18303,7873,11731
18304,7873,9029
18305,7873,9651
18306,7873,8422
18307,7873,92
18308,7873,8736
18309,7873,10966
18310,7873,11830
18311,7873,8649
18312,7873,12580
18313,7873,8863
18314,7873,8474
18315,7873,8687
18316,7873,9058
18317,7873,8352
18318,7873,8875
18319,7873,8887
18320,7873,8468
18321,7873,8893
18322,7873,8433
18323,7873,11829
18324,7873,10967
18325,7873,9017
18326,7873,9035
18327,7873,8881
18328,7873,8894
18329,7873,9065
18330,7873,9059
18331,7873,7874
18332,7873,9072
18333,7873,8883
18334,7873,8845
18335,7873,9545
18336,7873,8410
18337,7873,9546
18338,7873,8889
18339,7873,11795
18340,7873,8740
18341,7873,8300
18342,7873,11270
18343,7873,8725
18344,7873,14096
18345,7873,9054
18346,7873,8480
18347,7873,9025
18348,7873,8841
18349,7873,8880
18350,7873,8408
18351,7873,9046
18352,7873,14695
18353,7873,8060
18354,7873,8434
18355,7873,9890
18356,7873,9010
18357,7873,8471
18358,7873,8470
18359,7873,8884
18360,7873,9063
18361,7873,9140
18362,18044,9140
18363,7873,8297
18364,7873,9031
18365,7873,8437
18366,7873,8299
18367,7873,8898
18368,7873,9064
18369,7873,8879
18370,7873,18562
18371,7873,8338
18372,7873,9045
18373,7873,8384
18374,7873,8475
18375,7873,9043
18376,7873,8435
18377,7873,9021
18378,7873,8419
18379,7873,14095
18380,7873,7992
18381,7873,8425
18382,7873,8832
18383,7873,9061
18384,7873,9032
18385,4825,11797
18386,18673,19612
18387,18673,19367
18388,18673,19047
18389,18673,19680
18390,18673,19201
18391,18673,19360
18392,18673,19644
18393,18673,19369
18394,18673,19499
18395,18673,19660
18396,18673,19371
18397,18673,19534
18398,18673,19401
18399,18673,19342
18400,18673,19048
18401,18673,19049
18402,18673,19683
18403,18673,19352
18404,18673,19015
18405,18673,19016
18406,18673,19372
18407,18673,19496
18408,18673,19305
18409,18673,19576
18410,18673,19277
18411,18673,19665
18412,18673,19204
18413,18673,19632
18414,18673,19200
18415,18673,19244
18416,18673,19492
18417,18673,19517
18418,18673,18252
18419,18673,19380
18420,18673,19498
18421,18673,19412
18422,18673,19393
18423,8463,11097
18424,8463,13394
18425,8463,14901
18426,8463,9563
18427,8463,10613
18428,8463,10120
18429,8463,10154
18430,8463,10125
18431,8463,11137
18432,8463,11516
18433,8463,14705
18434,8463,9401
18435,8463,9925
18436,8463,12526
18437,8463,11495
18438,8463,16939
18439,8463,16474
18440,8463,9631
18441,8463,10063
18442,8463,11826
18443,8463,9417
18444,8463,10605
18445,8463,13304
18446,8463,12616
18447,8463,10327
18448,8463,16859
18449,8463,10151
18450,8463,14063
18451,8463,10846
18452,8463,9742
18453,8463,10847
18454,8463,11025
18455,8463,10501
18456,8463,13957
18457,181,306
18458,181,408
18459,181,515
18460,181,573
18461,181,320
18462,181,274
18463,181,530
18464,181,507
18465,181,524
18466,181,585
18467,181,294
18468,181,549
18469,181,665
18470,181,1018
18471,181,386
18472,181,482
18473,181,630
18474,181,628
18475,181,238
18476,181,314
18477,181,689
18478,181,612
18479,181,279
18480,181,602
18481,181,283
18482,181,556
18483,181,1017
18484,181,316
18485,181,297
18486,181,555
18487,181,295
18488,181,439
18489,181,290
18490,181,1013
18491,181,603
18492,181,598
18493,181,308
18494,181,390
18495,181,686
18496,181,373
18497,181,646
18498,181,96
18499,181,397
18500,181,448
18501,181,272
18502,181,342
18503,181,438
18504,181,645
18505,181,683
18506,181,649
18507,181,570
18508,181,561
18509,17765,17983
18510,17765,18000
18511,17765,17972
18512,17765,17981
18513,17765,17978
18514,17765,17982
18515,17765,17973
18516,17765,17987
18517,17765,17984
18518,17765,17964
18519,17765,17976
18520,17765,17974
18521,17765,17986
18522,17765,17979
18523,17765,17975
18524,17765,17985
18525,17765,17797
18526,17765,17980
18527,17765,17868
18528,14605,6245
18529,14605,6826
18530,14605,4130
18531,14605,8416
18532,14605,15356
18533,14605,6800
18534,14605,496
18535,14605,9932
18536,14605,15300
18537,14605,588
18538,14605,16248
18539,14605,15293
18540,14605,16997
18541,14605,8065
18542,14605,17049
18543,14605,9964
18544,14605,608
18545,14605,16992
18546,14605,2329
18547,14605,13245
18548,14605,15397
18549,3822,8614
18550,3822,9692
18551,3822,9987
18552,3822,14310
18553,3822,4987
18554,3822,8615
18555,3822,14303
18556,3822,10479
18557,3822,7201
18558,3822,8610
18559,3822,14312
18560,3822,14311
18561,3822,14302
18562,3822,14301
18563,3822,10469
18564,3822,8283
18565,11398,15330
18566,11398,11410
18567,11398,12934
18568,13909,13949
18569,13909,14140
18570,13909,14449
18571,13909,14147
18572,13909,14729
18573,13909,14353
18574,13909,14328
18575,13909,14348
18576,13909,14300
18577,13909,14448
18578,13909,14297
18579,13909,14064
18580,13909,14354
18581,13909,14076
18582,13909,14437
18583,13909,14456
18584,13909,14290
18585,13909,13948
18586,13909,14460
18587,13909,14036
18588,13909,14145
18589,13909,15928
18590,13909,14454
18591,13909,14545
18592,13909,14323
18593,13909,14169
18594,13909,14362
18595,13909,14447
18596,13909,14332
18597,13909,14451
18598,13909,16480
18599,13909,16481
18600,13909,14455
18601,13909,14162
18602,13909,14172
18603,13909,14386
18604,13909,18297
18605,13909,14459
18606,1461,600
18607,1461,7520
18608,1461,4029
18609,1461,8669
18610,11948,8669
18611,7626,8669
18612,1461,4801
18613,1461,7425
18614,1461,558
18615,675,558
18616,1461,7642
18617,1461,5882
18618,1461,5471
18619,11948,5471
18620,1461,8758
18621,1461,6138
18622,11948,6138
18623,1461,4999
18624,1461,8574
18625,7626,8574
18626,1461,5496
18627,16817,16813
18628,16817,16816
18629,16817,16764
18630,16817,16788
18631,16817,16758
18632,16817,16809
18633,16817,11740
18634,16817,16808
18635,16817,16811
18636,16817,16805
18637,16817,16807
18638,16817,16814
18639,16817,16806
18640,16817,16789
18641,16817,16810
18642,16817,6945
18643,16817,16422
18644,4621,4788
18645,4621,4667
18646,4621,4646
18647,4621,4873
18648,4621,4756
18649,4621,4634
18650,4621,4821
18651,4621,4622
18652,4621,4665
18653,4621,4789
18654,4621,4668
18655,4621,5144
18656,4621,4765
18657,4621,4624
18658,17478,17042
18659,17478,14274
18660,17478,11808
18661,17478,10963
18662,17478,10948
18663,17478,17456
18664,17478,13812
18665,17478,10829
18666,17478,13470
18667,17478,11768
18668,17478,16331
18669,17478,16964
18670,17478,10028
18671,17478,13452
18672,16994,6181
18673,16994,2898
18674,16994,3422
18675,16994,7415
18676,16994,6891
18677,16994,3670
18678,16994,2495
18679,16994,10874
18680,16994,5586
18681,16994,1783
18682,16994,1594
18683,16994,10565
18684,16994,2633
18685,16994,14391
18686,16994,17412
18687,16994,3615
18688,16994,6717
18689,16994,4620
18690,16994,16082
18691,16994,15314
18692,16994,9627
18693,9596,9627
18694,16994,633
18695,16994,3993
18696,16994,16696
18697,16994,11385
18698,16994,17291
18699,16994,7937
18700,16994,1415
18701,16994,7755
18702,16994,15949
18703,16994,8622
18704,16994,3052
18705,16994,2748
18706,16994,10136
18707,16994,13970
18708,16994,6600
18709,16994,9266
18710,16994,16780
18711,16994,5980
18712,16994,5878
18713,16994,15980
18714,16994,5956
18715,16994,18048
18716,16994,10061
18717,16994,15275
18718,16994,14538
18719,16994,8346
18720,4960,9018
18721,4960,8139
18722,4960,9016
18723,4960,6824
18724,4960,6731
18725,15941,6731
18726,4960,849
18727,4960,9113
18728,4960,8523
18729,4960,11881
18730,4960,6684
18731,4960,5703
18732,17355,2034
18733,17355,511
18734,17355,1028
18735,17355,17647
18736,17355,1045
18737,17355,1477
18738,17355,300
18739,17355,1147
18740,17355,1471
18741,17355,786
18742,17355,1255
18743,17355,965
18744,17355,1183
18745,17355,1180
18746,17355,855
18747,17355,1368
18748,17355,1304
18749,17355,1845
18750,11707,1845
18751,17355,1197
18752,11707,1197
18753,17355,1577
18754,17355,1164
18755,17355,1341
18756,17355,2037
18757,8093,2037
18758,17355,847
18759,17355,682
18760,17355,456
18761,17355,581
18762,17355,1107
18763,17355,1005
18764,17355,1299
18765,11707,1299
18766,17355,237
18767,17355,631
18768,17355,2033
18769,17355,659
18770,17355,712
18771,404,712
18772,14089,712
18773,17355,1829
18774,17355,872
18775,17355,1008
18776,17355,299
18777,17355,64
18778,17355,684
18779,17355,1407
18780,17355,1748
18781,17355,1673
18782,17355,1087
18783,17355,1053
18784,17355,1350
18785,17355,2157
18786,17355,1729
18787,17355,2118
18788,17355,79
18789,17355,1012
18790,17355,845
18791,17355,2147
18792,17355,575
18793,17355,1785
18794,17355,1889
18795,17355,387
18796,17355,2078
18797,2690,2078
18798,17355,680
18799,17355,1854
18800,17355,17651
18801,17202,17222
18802,3641,7399
18803,3641,9733
18804,3641,7603
18805,3641,16745
18806,3641,7773
18807,3641,8737
18808,3641,11987
18809,3641,9216
18810,3641,5879
18811,3641,7650
18812,3641,9688
18813,3641,7721
18814,3641,7808
18815,3641,5051
18816,3641,4968
18817,3641,8405
18818,3641,18341
18819,3641,9136
18820,3641,11627
18821,3641,7997
18822,3641,8579
18823,3641,5279
18824,1364,1700
18825,1364,1562
18826,1364,1555
18827,1364,1558
18828,1364,1559
18829,1364,1838
18830,1364,1560
18831,1364,1618
18832,1364,1614
18833,1364,1588
18834,1364,1553
18835,1364,1683
18836,1364,1647
18837,1364,1564
18838,1364,1556
18839,1364,1552
18840,1364,1557
18841,1364,1554
18842,19203,656
18843,3672,656
18844,4192,656
18845,19203,1389
18846,3672,1389
18847,4192,1389
18848,675,1389
18849,16542,1389
18850,10203,10681
18851,10203,10917
18852,10203,15092
18853,10203,10557
18854,10203,11218
18855,10203,11599
18856,10203,19224
18857,10203,16955
18858,10203,11600
18859,10203,18814
18860,10203,17180
18861,10203,19205
18862,10203,11846
18863,10203,4121
18864,10203,10859
18865,10203,12243
18866,10203,10916
18867,10203,14092
18868,10203,10499
18869,10203,10461
18870,18892,639
18871,17633,639
18872,6496,639
18873,18892,758
18874,6496,758
18875,18892,1686
18876,18892,937
18877,18892,1355
18878,14727,1355
18879,14728,1355
18880,5323,8207
18881,5323,8580
18882,5323,8003
18883,5323,8907
18884,5323,9284
18885,5323,5390
18886,5323,9863
18887,5323,8234
18888,5323,9828
18889,5323,5331
18890,5323,9163
18891,5323,5324
18892,5323,9013
18893,5323,8949
18894,5323,9717
18895,5323,8693
18896,5323,8952
18897,5323,8903
18898,5323,8905
18899,5323,8976
18900,17550,17666
18901,17550,17559
18902,17550,17612
18903,17550,17751
18904,17550,17698
18905,17550,17667
18906,17550,17859
18907,17550,17576
18908,17550,17754
18909,17550,17906
18910,17550,17700
18911,17550,17830
18912,17550,17807
18913,17550,17697
18914,17550,17876
18915,17550,17878
18916,17550,17816
18917,17550,17772
18918,17550,17875
18919,17550,17808
18920,17550,17699
18921,17550,17828
18922,17550,17926
18923,17550,17690
18924,17550,17609
18925,17550,17914
18926,17550,17806
18927,17550,17608
18928,17550,17867
18929,17550,17818
18930,17550,17811
18931,17550,17820
18932,17550,17695
18933,17550,17603
18934,17550,17796
18935,17550,17760
18936,17550,17600
18937,17550,17912
18938,17550,17747
18939,17550,17813
18940,17550,17701
18941,17550,17829
18942,17550,17845
18943,17550,17752
18944,17550,17682
18945,17550,17827
18946,17550,17788
18947,17550,17553
18948,17550,17925
18949,17550,17669
18950,17550,17665
18951,17550,17822
18952,17550,17817
18953,7633,868
18954,7633,117
18955,7633,1853
18956,7633,2414
18957,7633,663
18958,14089,663
18959,7633,9511
18960,7633,1666
18961,7633,13892
18962,7633,1883
18963,7633,543
18964,7633,1222
18965,7633,124
18966,7633,705
18967,7633,493
18968,7633,7449
18969,5594,7449
18970,7633,15530
18971,7633,657
18972,404,657
18973,8093,657
18974,14089,657
18975,7633,1495
18976,7633,13143
18977,7633,2306
18978,7633,1589
18979,7633,2174
18980,7633,1501
18981,7633,10366
18982,7633,13659
18983,7633,12944
18984,7633,12637
18985,7633,2614
18986,7633,10303
18987,7633,1581
18988,7633,425
