,index,LABEL
9891,9891,0
9892,9892,1
9893,9893,1
9894,9894,1
9895,9895,1
9896,9896,0
9897,9897,1
9898,9898,1
9899,9899,0
9900,9900,0
9901,9901,1
9902,9902,1
9903,9903,0
9904,9904,1
9905,9905,1
9906,9906,1
9907,9907,1
9908,9908,0
9909,9909,0
9910,9910,1
9911,9911,1
9912,9912,0
9913,9913,1
9914,9914,0
9915,9915,1
9916,9916,0
9917,9917,0
9918,9918,1
9919,9919,0
9920,9920,0
9921,9921,1
9922,9922,0
9923,9923,1
9924,9924,1
9925,9925,1
9926,9926,1
9927,9927,1
9928,9928,1
9929,9929,1
9930,9930,1
9931,9931,1
9932,9932,1
9933,9933,1
9934,9934,0
9935,9935,1
9936,9936,1
9937,9937,1
9938,9938,1
9939,9939,1
9940,9940,1
9941,9941,1
9942,9942,0
9943,9943,1
9944,9944,0
9945,9945,1
9946,9946,1
9947,9947,1
9948,9948,1
9949,9949,1
9950,9950,1
9951,9951,0
9952,9952,1
9953,9953,1
9954,9954,1
9955,9955,1
9956,9956,0
9957,9957,0
9958,9958,0
9959,9959,1
9960,9960,1
9961,9961,1
9962,9962,0
9963,9963,1
9964,9964,1
9965,9965,0
9966,9966,0
9967,9967,0
9968,9968,0
9969,9969,0
9970,9970,0
9971,9971,1
9972,9972,1
9973,9973,1
9974,9974,1
9975,9975,1
9976,9976,0
9977,9977,1
9978,9978,0
9979,9979,1
9980,9980,1
9981,9981,0
9982,9982,0
9983,9983,1
9984,9984,0
9985,9985,1
9986,9986,0
9987,9987,1
9988,9988,0
9989,9989,0
9990,9990,1
9991,9991,1
9992,9992,1
9993,9993,1
9994,9994,0
9995,9995,0
9996,9996,1
9997,9997,1
9998,9998,0
9999,9999,0
10000,10000,1
10001,10001,1
10002,10002,1
10003,10003,0
10004,10004,1
10005,10005,1
10006,10006,1
10007,10007,1
10008,10008,1
10009,10009,1
10010,10010,1
10011,10011,1
10012,10012,0
10013,10013,1
10014,10014,0
10015,10015,1
10016,10016,1
10017,10017,0
10018,10018,1
10019,10019,0
10020,10020,1
10021,10021,1
10022,10022,1
10023,10023,1
10024,10024,0
10025,10025,0
10026,10026,0
10027,10027,1
10028,10028,0
10029,10029,0
10030,10030,1
10031,10031,0
10032,10032,1
10033,10033,0
10034,10034,0
10035,10035,1
10036,10036,0
10037,10037,1
10038,10038,0
10039,10039,0
10040,10040,0
10041,10041,1
10042,10042,1
10043,10043,0
10044,10044,1
10045,10045,0
10046,10046,1
10047,10047,1
10048,10048,0
10049,10049,1
10050,10050,0
10051,10051,1
10052,10052,0
10053,10053,0
10054,10054,1
10055,10055,0
10056,10056,0
10057,10057,1
10058,10058,1
10059,10059,0
10060,10060,1
10061,10061,0
10062,10062,0
10063,10063,1
10064,10064,1
10065,10065,1
10066,10066,1
10067,10067,1
10068,10068,0
10069,10069,1
10070,10070,1
10071,10071,0
10072,10072,0
10073,10073,1
10074,10074,1
10075,10075,1
10076,10076,1
10077,10077,0
10078,10078,0
10079,10079,1
10080,10080,1
10081,10081,0
10082,10082,1
10083,10083,1
10084,10084,0
10085,10085,1
10086,10086,1
10087,10087,1
10088,10088,0
10089,10089,1
10090,10090,0
10091,10091,0
10092,10092,1
10093,10093,1
10094,10094,1
10095,10095,1
10096,10096,0
10097,10097,0
10098,10098,1
10099,10099,1
10100,10100,0
10101,10101,1
10102,10102,1
10103,10103,1
10104,10104,0
10105,10105,0
10106,10106,1
10107,10107,0
10108,10108,1
10109,10109,1
10110,10110,1
10111,10111,0
10112,10112,1
10113,10113,0
10114,10114,0
10115,10115,0
10116,10116,0
10117,10117,1
10118,10118,1
10119,10119,1
10120,10120,1
10121,10121,1
10122,10122,1
10123,10123,1
10124,10124,0
10125,10125,0
10126,10126,0
10127,10127,0
10128,10128,1
10129,10129,1
10130,10130,1
10131,10131,1
10132,10132,1
10133,10133,0
10134,10134,0
10135,10135,0
10136,10136,1
10137,10137,1
10138,10138,1
10139,10139,1
10140,10140,0
10141,10141,0
10142,10142,1
10143,10143,1
10144,10144,0
10145,10145,1
10146,10146,1
10147,10147,1
10148,10148,1
10149,10149,1
10150,10150,1
10151,10151,1
10152,10152,1
10153,10153,0
10154,10154,1
10155,10155,1
10156,10156,1
10157,10157,0
10158,10158,1
10159,10159,1
10160,10160,1
10161,10161,1
10162,10162,0
10163,10163,1
10164,10164,1
10165,10165,1
10166,10166,1
10167,10167,1
10168,10168,1
10169,10169,0
10170,10170,1
10171,10171,1
10172,10172,0
10173,10173,0
10174,10174,1
10175,10175,1
10176,10176,0
10177,10177,0
10178,10178,1
10179,10179,0
10180,10180,1
10181,10181,1
10182,10182,1
10183,10183,0
10184,10184,1
10185,10185,1
10186,10186,1
10187,10187,0
10188,10188,1
10189,10189,1
10190,10190,1
10191,10191,1
10192,10192,0
10193,10193,1
10194,10194,0
10195,10195,1
10196,10196,1
10197,10197,1
10198,10198,1
10199,10199,1
10200,10200,0
10201,10201,0
10202,10202,1
10203,10203,1
10204,10204,0
10205,10205,0
10206,10206,1
10207,10207,0
10208,10208,1
10209,10209,1
10210,10210,1
10211,10211,1
10212,10212,1
10213,10213,1
10214,10214,1
10215,10215,1
10216,10216,1
10217,10217,1
10218,10218,1
10219,10219,0
10220,10220,1
10221,10221,1
10222,10222,0
10223,10223,1
10224,10224,1
10225,10225,0
10226,10226,1
10227,10227,1
10228,10228,1
10229,10229,1
10230,10230,1
10231,10231,1
10232,10232,0
10233,10233,1
10234,10234,1
10235,10235,1
10236,10236,0
10237,10237,1
10238,10238,1
10239,10239,1
10240,10240,0
10241,10241,1
10242,10242,1
10243,10243,1
10244,10244,1
10245,10245,1
10246,10246,1
10247,10247,1
10248,10248,0
10249,10249,0
10250,10250,1
10251,10251,1
10252,10252,0
10253,10253,0
10254,10254,0
10255,10255,1
10256,10256,1
10257,10257,1
10258,10258,0
10259,10259,1
10260,10260,1
10261,10261,1
10262,10262,0
10263,10263,0
10264,10264,1
10265,10265,1
10266,10266,1
10267,10267,1
10268,10268,1
10269,10269,0
10270,10270,1
10271,10271,0
10272,10272,0
10273,10273,0
10274,10274,1
10275,10275,0
10276,10276,1
10277,10277,0
10278,10278,0
10279,10279,0
10280,10280,0
10281,10281,0
10282,10282,1
10283,10283,0
10284,10284,0
10285,10285,0
10286,10286,1
10287,10287,1
10288,10288,1
10289,10289,0
10290,10290,1
10291,10291,1
10292,10292,1
10293,10293,0
10294,10294,1
10295,10295,1
10296,10296,1
10297,10297,1
10298,10298,1
10299,10299,0
10300,10300,1
10301,10301,0
10302,10302,1
10303,10303,0
10304,10304,0
10305,10305,0
10306,10306,1
10307,10307,1
10308,10308,0
10309,10309,1
10310,10310,0
10311,10311,1
10312,10312,0
10313,10313,1
10314,10314,0
10315,10315,1
10316,10316,1
10317,10317,1
10318,10318,0
10319,10319,1
10320,10320,1
10321,10321,1
10322,10322,0
10323,10323,0
10324,10324,0
10325,10325,1
10326,10326,0
10327,10327,1
10328,10328,1
10329,10329,1
10330,10330,0
10331,10331,1
10332,10332,0
10333,10333,1
10334,10334,1
10335,10335,1
10336,10336,1
10337,10337,0
10338,10338,0
10339,10339,1
10340,10340,0
10341,10341,0
10342,10342,1
10343,10343,1
10344,10344,0
10345,10345,1
10346,10346,1
10347,10347,1
10348,10348,1
10349,10349,0
10350,10350,1
10351,10351,0
10352,10352,1
10353,10353,0
10354,10354,1
10355,10355,1
10356,10356,0
10357,10357,0
10358,10358,1
10359,10359,0
10360,10360,1
10361,10361,1
10362,10362,0
10363,10363,0
10364,10364,1
10365,10365,1
10366,10366,0
10367,10367,1
10368,10368,1
10369,10369,0
10370,10370,0
10371,10371,0
10372,10372,0
10373,10373,0
10374,10374,1
10375,10375,0
10376,10376,0
10377,10377,1
10378,10378,0
10379,10379,0
10380,10380,1
10381,10381,1
10382,10382,1
10383,10383,1
10384,10384,1
10385,10385,0
10386,10386,1
10387,10387,1
10388,10388,1
10389,10389,0
10390,10390,0
10391,10391,0
10392,10392,0
10393,10393,0
10394,10394,1
10395,10395,0
10396,10396,1
10397,10397,1
10398,10398,1
10399,10399,1
10400,10400,0
10401,10401,1
10402,10402,0
10403,10403,0
10404,10404,1
10405,10405,0
10406,10406,0
10407,10407,0
10408,10408,0
10409,10409,0
10410,10410,0
10411,10411,1
10412,10412,0
10413,10413,1
10414,10414,1
10415,10415,1
10416,10416,1
10417,10417,0
10418,10418,1
10419,10419,0
10420,10420,1
10421,10421,1
10422,10422,1
10423,10423,1
10424,10424,0
10425,10425,0
10426,10426,1
10427,10427,1
10428,10428,0
10429,10429,1
10430,10430,0
10431,10431,0
10432,10432,1
10433,10433,0
10434,10434,0
10435,10435,1
10436,10436,1
10437,10437,0
10438,10438,0
10439,10439,1
10440,10440,1
10441,10441,1
10442,10442,1
10443,10443,1
10444,10444,1
10445,10445,0
10446,10446,1
10447,10447,1
10448,10448,0
10449,10449,0
10450,10450,0
10451,10451,1
10452,10452,0
10453,10453,1
10454,10454,0
10455,10455,1
10456,10456,0
10457,10457,0
10458,10458,0
10459,10459,1
10460,10460,1
10461,10461,1
10462,10462,0
10463,10463,0
10464,10464,0
10465,10465,0
10466,10466,1
10467,10467,0
10468,10468,0
10469,10469,1
10470,10470,0
10471,10471,0
10472,10472,0
10473,10473,1
10474,10474,1
10475,10475,0
10476,10476,1
10477,10477,1
10478,10478,1
10479,10479,1
10480,10480,1
10481,10481,0
10482,10482,0
10483,10483,0
10484,10484,0
10485,10485,0
10486,10486,1
10487,10487,1
10488,10488,0
10489,10489,0
10490,10490,0
10491,10491,1
10492,10492,1
10493,10493,1
10494,10494,1
10495,10495,0
10496,10496,0
10497,10497,1
10498,10498,0
10499,10499,1
10500,10500,1
10501,10501,1
10502,10502,1
10503,10503,0
10504,10504,0
10505,10505,0
10506,10506,0
10507,10507,1
10508,10508,1
10509,10509,1
10510,10510,0
10511,10511,0
10512,10512,0
10513,10513,0
10514,10514,1
10515,10515,0
10516,10516,1
10517,10517,1
10518,10518,1
10519,10519,0
10520,10520,1
10521,10521,1
10522,10522,1
10523,10523,1
10524,10524,1
10525,10525,0
10526,10526,0
10527,10527,1
10528,10528,1
10529,10529,0
10530,10530,1
10531,10531,0
10532,10532,0
10533,10533,1
10534,10534,1
10535,10535,0
10536,10536,1
10537,10537,1
10538,10538,0
10539,10539,1
10540,10540,1
10541,10541,1
10542,10542,1
10543,10543,0
10544,10544,1
10545,10545,1
10546,10546,0
10547,10547,1
10548,10548,1
10549,10549,0
10550,10550,0
10551,10551,0
10552,10552,1
10553,10553,0
10554,10554,0
10555,10555,1
10556,10556,1
10557,10557,0
10558,10558,0
10559,10559,1
10560,10560,0
10561,10561,0
10562,10562,1
10563,10563,0
10564,10564,1
10565,10565,1
10566,10566,0
10567,10567,0
10568,10568,0
10569,10569,0
10570,10570,1
10571,10571,1
10572,10572,1
10573,10573,0
10574,10574,1
10575,10575,0
10576,10576,1
10577,10577,0
10578,10578,0
10579,10579,0
10580,10580,0
10581,10581,1
10582,10582,1
10583,10583,1
10584,10584,1
10585,10585,0
10586,10586,0
10587,10587,1
10588,10588,0
10589,10589,0
10590,10590,1
10591,10591,1
10592,10592,1
10593,10593,1
10594,10594,1
10595,10595,0
10596,10596,0
10597,10597,0
10598,10598,0
10599,10599,1
10600,10600,1
10601,10601,1
10602,10602,1
10603,10603,1
10604,10604,0
10605,10605,1
10606,10606,0
10607,10607,1
10608,10608,0
10609,10609,1
10610,10610,0
10611,10611,1
10612,10612,1
10613,10613,1
10614,10614,0
10615,10615,0
10616,10616,1
10617,10617,0
10618,10618,1
10619,10619,0
10620,10620,0
10621,10621,0
10622,10622,1
10623,10623,1
10624,10624,0
10625,10625,1
10626,10626,1
10627,10627,1
10628,10628,1
10629,10629,1
10630,10630,1
10631,10631,0
10632,10632,1
10633,10633,0
10634,10634,0
10635,10635,0
10636,10636,1
10637,10637,0
10638,10638,0
10639,10639,1
10640,10640,0
10641,10641,1
10642,10642,1
10643,10643,0
10644,10644,0
10645,10645,0
10646,10646,0
10647,10647,1
10648,10648,1
10649,10649,0
10650,10650,1
10651,10651,1
10652,10652,0
10653,10653,0
10654,10654,1
10655,10655,0
10656,10656,0
10657,10657,1
10658,10658,0
10659,10659,0
10660,10660,0
10661,10661,1
10662,10662,0
10663,10663,1
10664,10664,1
10665,10665,0
10666,10666,1
10667,10667,0
10668,10668,0
10669,10669,0
10670,10670,1
10671,10671,1
10672,10672,1
10673,10673,0
10674,10674,1
10675,10675,1
10676,10676,1
10677,10677,0
10678,10678,0
10679,10679,1
10680,10680,0
10681,10681,0
10682,10682,1
10683,10683,1
10684,10684,1
10685,10685,1
10686,10686,1
10687,10687,1
10688,10688,1
10689,10689,1
10690,10690,1
10691,10691,1
10692,10692,0
10693,10693,1
10694,10694,0
10695,10695,0
10696,10696,0
10697,10697,1
10698,10698,0
10699,10699,0
10700,10700,0
10701,10701,1
10702,10702,1
10703,10703,1
10704,10704,1
10705,10705,0
10706,10706,0
10707,10707,0
10708,10708,1
10709,10709,1
10710,10710,0
10711,10711,0
10712,10712,1
10713,10713,0
10714,10714,1
10715,10715,1
10716,10716,1
10717,10717,1
10718,10718,0
10719,10719,1
10720,10720,0
10721,10721,0
10722,10722,0
10723,10723,1
10724,10724,0
10725,10725,0
10726,10726,1
10727,10727,1
10728,10728,1
10729,10729,1
10730,10730,1
10731,10731,0
10732,10732,0
10733,10733,0
10734,10734,1
10735,10735,1
10736,10736,0
10737,10737,0
10738,10738,1
10739,10739,1
10740,10740,0
10741,10741,0
10742,10742,1
10743,10743,0
10744,10744,1
10745,10745,1
10746,10746,1
10747,10747,1
10748,10748,0
10749,10749,1
10750,10750,0
10751,10751,1
10752,10752,1
10753,10753,0
10754,10754,1
10755,10755,0
10756,10756,1
10757,10757,1
10758,10758,0
10759,10759,1
10760,10760,0
10761,10761,0
10762,10762,1
10763,10763,1
10764,10764,1
10765,10765,1
10766,10766,1
10767,10767,0
10768,10768,0
10769,10769,0
10770,10770,0
10771,10771,0
10772,10772,0
10773,10773,1
10774,10774,1
10775,10775,1
10776,10776,1
10777,10777,1
10778,10778,0
10779,10779,0
10780,10780,1
10781,10781,0
10782,10782,0
10783,10783,0
10784,10784,1
10785,10785,1
10786,10786,1
10787,10787,1
10788,10788,0
10789,10789,0
10790,10790,1
10791,10791,1
10792,10792,1
10793,10793,1
10794,10794,0
10795,10795,1
10796,10796,0
10797,10797,1
10798,10798,0
10799,10799,1
10800,10800,0
10801,10801,1
10802,10802,0
10803,10803,1
10804,10804,0
10805,10805,1
10806,10806,1
10807,10807,1
10808,10808,0
10809,10809,1
10810,10810,0
10811,10811,0
10812,10812,0
10813,10813,1
10814,10814,0
10815,10815,1
10816,10816,1
10817,10817,0
10818,10818,1
10819,10819,0
10820,10820,1
10821,10821,0
10822,10822,1
10823,10823,1
10824,10824,0
10825,10825,0
10826,10826,0
10827,10827,1
10828,10828,1
10829,10829,0
10830,10830,1
10831,10831,0
10832,10832,0
10833,10833,0
10834,10834,1
10835,10835,1
10836,10836,0
10837,10837,1
10838,10838,0
10839,10839,0
10840,10840,0
10841,10841,1
10842,10842,1
10843,10843,1
10844,10844,0
10845,10845,0
10846,10846,1
10847,10847,0
10848,10848,0
10849,10849,0
10850,10850,0
10851,10851,0
10852,10852,1
10853,10853,1
10854,10854,0
10855,10855,1
10856,10856,1
10857,10857,1
10858,10858,0
10859,10859,0
10860,10860,0
10861,10861,0
10862,10862,0
10863,10863,0
10864,10864,1
10865,10865,1
10866,10866,0
10867,10867,0
10868,10868,0
10869,10869,1
10870,10870,0
10871,10871,0
10872,10872,0
10873,10873,0
10874,10874,1
10875,10875,0
10876,10876,0
10877,10877,1
10878,10878,0
10879,10879,0
10880,10880,0
10881,10881,0
10882,10882,1
10883,10883,1
10884,10884,0
10885,10885,1
10886,10886,0
10887,10887,0
10888,10888,1
10889,10889,0
10890,10890,0
10891,10891,1
10892,10892,0
10893,10893,0
10894,10894,0
10895,10895,0
10896,10896,0
10897,10897,1
10898,10898,0
10899,10899,0
10900,10900,0
10901,10901,1
10902,10902,0
10903,10903,0
10904,10904,1
10905,10905,0
10906,10906,1
10907,10907,0
10908,10908,1
10909,10909,0
10910,10910,0
10911,10911,0
10912,10912,1
10913,10913,1
10914,10914,0
10915,10915,1
10916,10916,0
10917,10917,0
10918,10918,1
10919,10919,0
10920,10920,0
10921,10921,0
10922,10922,0
10923,10923,0
10924,10924,1
10925,10925,0
10926,10926,1
10927,10927,1
10928,10928,0
10929,10929,0
10930,10930,1
10931,10931,1
10932,10932,0
10933,10933,0
10934,10934,0
10935,10935,1
10936,10936,0
10937,10937,0
10938,10938,0
10939,10939,0
10940,10940,1
10941,10941,0
10942,10942,0
10943,10943,1
10944,10944,0
10945,10945,0
10946,10946,1
10947,10947,1
10948,10948,0
10949,10949,0
10950,10950,0
10951,10951,0
10952,10952,0
10953,10953,0
10954,10954,1
10955,10955,0
10956,10956,0
10957,10957,1
10958,10958,1
10959,10959,1
10960,10960,1
10961,10961,0
10962,10962,1
10963,10963,0
10964,10964,0
10965,10965,1
10966,10966,1
10967,10967,1
10968,10968,0
10969,10969,0
10970,10970,0
10971,10971,1
10972,10972,1
10973,10973,0
10974,10974,0
10975,10975,0
10976,10976,1
10977,10977,0
10978,10978,0
10979,10979,1
10980,10980,1
10981,10981,1
10982,10982,1
10983,10983,1
10984,10984,0
10985,10985,0
10986,10986,1
10987,10987,1
10988,10988,1
10989,10989,1
10990,10990,0
10991,10991,1
10992,10992,0
10993,10993,0
10994,10994,0
10995,10995,1
10996,10996,1
10997,10997,0
10998,10998,0
10999,10999,0
11000,11000,0
11001,11001,0
11002,11002,0
11003,11003,0
11004,11004,0
11005,11005,1
11006,11006,1
11007,11007,0
11008,11008,0
11009,11009,1
11010,11010,1
11011,11011,0
11012,11012,0
11013,11013,1
11014,11014,1
11015,11015,0
11016,11016,1
11017,11017,0
11018,11018,0
11019,11019,0
11020,11020,0
11021,11021,1
11022,11022,1
11023,11023,1
11024,11024,0
11025,11025,1
11026,11026,0
11027,11027,0
11028,11028,0
11029,11029,1
11030,11030,0
11031,11031,0
11032,11032,1
11033,11033,1
11034,11034,0
11035,11035,0
11036,11036,0
11037,11037,0
11038,11038,1
11039,11039,0
11040,11040,1
11041,11041,0
11042,11042,1
11043,11043,1
11044,11044,0
11045,11045,0
11046,11046,1
11047,11047,1
11048,11048,0
11049,11049,0
11050,11050,1
11051,11051,0
11052,11052,0
11053,11053,0
11054,11054,0
11055,11055,1
11056,11056,0
11057,11057,1
11058,11058,1
11059,11059,1
11060,11060,1
11061,11061,0
11062,11062,1
11063,11063,0
11064,11064,1
11065,11065,0
11066,11066,1
11067,11067,0
11068,11068,0
11069,11069,1
11070,11070,0
11071,11071,0
11072,11072,1
11073,11073,0
11074,11074,1
11075,11075,1
11076,11076,1
11077,11077,0
11078,11078,0
11079,11079,0
11080,11080,0
11081,11081,0
11082,11082,1
11083,11083,1
11084,11084,0
11085,11085,1
11086,11086,0
11087,11087,1
11088,11088,1
11089,11089,0
11090,11090,0
11091,11091,0
11092,11092,1
11093,11093,0
11094,11094,0
11095,11095,1
11096,11096,1
11097,11097,0
11098,11098,1
11099,11099,1
11100,11100,1
11101,11101,1
11102,11102,0
11103,11103,0
11104,11104,0
11105,11105,1
11106,11106,1
11107,11107,0
11108,11108,1
11109,11109,1
11110,11110,1
11111,11111,1
11112,11112,0
11113,11113,0
11114,11114,1
11115,11115,0
11116,11116,0
11117,11117,1
11118,11118,1
11119,11119,0
11120,11120,0
11121,11121,0
11122,11122,0
11123,11123,0
11124,11124,1
11125,11125,0
11126,11126,0
11127,11127,0
11128,11128,0
11129,11129,1
11130,11130,0
11131,11131,0
11132,11132,1
11133,11133,1
11134,11134,1
11135,11135,0
11136,11136,0
11137,11137,0
11138,11138,1
11139,11139,0
11140,11140,0
11141,11141,0
11142,11142,1
11143,11143,1
11144,11144,1
11145,11145,0
11146,11146,1
11147,11147,0
11148,11148,0
11149,11149,0
11150,11150,1
11151,11151,1
11152,11152,1
11153,11153,0
11154,11154,1
11155,11155,0
11156,11156,1
11157,11157,1
11158,11158,0
11159,11159,0
11160,11160,0
11161,11161,1
11162,11162,0
11163,11163,1
11164,11164,1
11165,11165,1
11166,11166,0
11167,11167,1
11168,11168,1
11169,11169,1
11170,11170,1
11171,11171,1
11172,11172,0
11173,11173,0
11174,11174,1
11175,11175,1
11176,11176,1
11177,11177,0
11178,11178,1
11179,11179,1
11180,11180,0
11181,11181,0
11182,11182,0
11183,11183,0
11184,11184,0
11185,11185,1
11186,11186,0
11187,11187,1
11188,11188,1
11189,11189,0
11190,11190,1
11191,11191,0
11192,11192,1
11193,11193,1
11194,11194,1
11195,11195,1
11196,11196,1
11197,11197,0
11198,11198,1
11199,11199,1
11200,11200,1
11201,11201,1
11202,11202,1
11203,11203,1
11204,11204,1
11205,11205,0
11206,11206,0
11207,11207,0
11208,11208,1
11209,11209,0
11210,11210,0
11211,11211,1
11212,11212,1
11213,11213,1
11214,11214,1
11215,11215,0
11216,11216,0
11217,11217,1
11218,11218,0
11219,11219,1
11220,11220,1
11221,11221,1
11222,11222,1
11223,11223,0
11224,11224,0
11225,11225,0
11226,11226,0
11227,11227,1
11228,11228,1
11229,11229,1
11230,11230,1
11231,11231,0
11232,11232,0
11233,11233,0
11234,11234,0
11235,11235,1
11236,11236,1
11237,11237,0
11238,11238,1
11239,11239,0
11240,11240,0
11241,11241,0
11242,11242,0
11243,11243,1
11244,11244,1
11245,11245,1
11246,11246,1
11247,11247,0
11248,11248,0
11249,11249,0
11250,11250,1
11251,11251,0
11252,11252,0
11253,11253,0
11254,11254,1
11255,11255,1
11256,11256,1
11257,11257,0
11258,11258,0
11259,11259,1
11260,11260,1
11261,11261,1
11262,11262,1
11263,11263,0
11264,11264,1
11265,11265,1
11266,11266,1
11267,11267,1
11268,11268,0
11269,11269,1
11270,11270,1
11271,11271,1
11272,11272,1
11273,11273,1
11274,11274,0
11275,11275,0
11276,11276,0
11277,11277,0
11278,11278,1
11279,11279,1
11280,11280,1
11281,11281,1
11282,11282,1
11283,11283,1
11284,11284,0
11285,11285,0
11286,11286,1
11287,11287,1
11288,11288,1
11289,11289,0
11290,11290,1
11291,11291,0
11292,11292,0
11293,11293,1
11294,11294,0
11295,11295,1
11296,11296,1
11297,11297,1
11298,11298,1
11299,11299,1
11300,11300,1
11301,11301,0
11302,11302,0
11303,11303,0
11304,11304,0
11305,11305,0
11306,11306,1
11307,11307,1
11308,11308,1
11309,11309,1
11310,11310,0
11311,11311,0
11312,11312,0
11313,11313,0
11314,11314,0
11315,11315,1
11316,11316,0
11317,11317,0
11318,11318,0
11319,11319,0
11320,11320,0
11321,11321,0
11322,11322,0
11323,11323,1
11324,11324,0
11325,11325,0
11326,11326,1
11327,11327,1
11328,11328,0
11329,11329,1
11330,11330,1
11331,11331,0
11332,11332,1
11333,11333,0
11334,11334,1
11335,11335,1
11336,11336,0
11337,11337,0
11338,11338,1
11339,11339,0
11340,11340,0
11341,11341,1
11342,11342,1
11343,11343,0
11344,11344,0
11345,11345,0
11346,11346,1
11347,11347,1
11348,11348,1
11349,11349,1
11350,11350,1
11351,11351,0
11352,11352,1
11353,11353,0
11354,11354,0
11355,11355,1
11356,11356,1
11357,11357,0
11358,11358,1
11359,11359,0
11360,11360,1
11361,11361,0
11362,11362,0
11363,11363,0
11364,11364,1
11365,11365,0
11366,11366,0
11367,11367,0
11368,11368,1
11369,11369,0
11370,11370,1
11371,11371,1
11372,11372,0
11373,11373,0
11374,11374,0
11375,11375,1
11376,11376,1
11377,11377,1
11378,11378,0
11379,11379,0
11380,11380,0
11381,11381,0
11382,11382,1
11383,11383,1
11384,11384,1
11385,11385,1
11386,11386,0
11387,11387,0
11388,11388,0
11389,11389,1
11390,11390,0
11391,11391,1
11392,11392,0
11393,11393,1
11394,11394,0
11395,11395,1
11396,11396,1
11397,11397,1
11398,11398,1
11399,11399,0
11400,11400,0
11401,11401,1
11402,11402,0
11403,11403,0
11404,11404,1
11405,11405,0
11406,11406,1
11407,11407,0
11408,11408,0
11409,11409,1
11410,11410,1
11411,11411,0
11412,11412,1
11413,11413,0
11414,11414,1
11415,11415,1
11416,11416,0
11417,11417,0
11418,11418,1
11419,11419,1
11420,11420,0
11421,11421,0
11422,11422,1
11423,11423,0
11424,11424,1
11425,11425,0
11426,11426,1
11427,11427,1
11428,11428,0
11429,11429,0
11430,11430,1
11431,11431,1
11432,11432,0
11433,11433,0
11434,11434,0
11435,11435,0
11436,11436,0
11437,11437,0
11438,11438,0
11439,11439,0
11440,11440,0
11441,11441,0
11442,11442,1
11443,11443,1
11444,11444,0
11445,11445,1
11446,11446,1
11447,11447,1
11448,11448,0
11449,11449,1
11450,11450,0
11451,11451,1
11452,11452,0
11453,11453,0
11454,11454,0
11455,11455,0
11456,11456,0
11457,11457,0
11458,11458,1
11459,11459,0
11460,11460,1
11461,11461,0
11462,11462,0
11463,11463,0
11464,11464,0
11465,11465,1
11466,11466,1
11467,11467,1
11468,11468,1
11469,11469,1
11470,11470,0
11471,11471,1
11472,11472,0
11473,11473,1
11474,11474,0
11475,11475,1
11476,11476,1
11477,11477,1
11478,11478,0
11479,11479,0
11480,11480,0
11481,11481,0
11482,11482,0
11483,11483,1
11484,11484,0
11485,11485,0
11486,11486,0
11487,11487,1
11488,11488,0
11489,11489,1
11490,11490,1
11491,11491,0
11492,11492,1
11493,11493,0
11494,11494,0
11495,11495,0
11496,11496,1
11497,11497,0
11498,11498,1
11499,11499,1
11500,11500,1
11501,11501,1
11502,11502,0
11503,11503,0
11504,11504,0
11505,11505,1
11506,11506,0
11507,11507,0
11508,11508,1
11509,11509,0
11510,11510,0
11511,11511,1
11512,11512,0
11513,11513,1
11514,11514,0
11515,11515,0
11516,11516,1
11517,11517,1
11518,11518,1
11519,11519,0
11520,11520,0
11521,11521,0
11522,11522,1
11523,11523,0
11524,11524,1
11525,11525,1
11526,11526,0
11527,11527,1
11528,11528,0
11529,11529,1
11530,11530,1
11531,11531,1
11532,11532,1
11533,11533,0
11534,11534,1
11535,11535,1
11536,11536,0
11537,11537,1
11538,11538,0
11539,11539,1
11540,11540,1
11541,11541,1
11542,11542,1
11543,11543,1
11544,11544,0
11545,11545,0
11546,11546,0
11547,11547,0
11548,11548,1
11549,11549,0
11550,11550,0
11551,11551,1
11552,11552,1
11553,11553,0
11554,11554,1
11555,11555,1
11556,11556,0
11557,11557,1
11558,11558,1
11559,11559,1
11560,11560,0
11561,11561,1
11562,11562,1
11563,11563,0
11564,11564,0
11565,11565,1
11566,11566,1
11567,11567,0
11568,11568,1
11569,11569,1
11570,11570,1
11571,11571,1
11572,11572,0
11573,11573,1
11574,11574,1
11575,11575,1
11576,11576,0
11577,11577,1
11578,11578,1
11579,11579,1
11580,11580,1
11581,11581,0
11582,11582,0
11583,11583,0
11584,11584,0
11585,11585,0
11586,11586,1
11587,11587,0
11588,11588,0
11589,11589,1
11590,11590,0
11591,11591,1
11592,11592,0
11593,11593,1
11594,11594,0
11595,11595,1
11596,11596,0
11597,11597,1
11598,11598,0
11599,11599,0
11600,11600,0
11601,11601,1
11602,11602,1
11603,11603,0
11604,11604,0
11605,11605,1
11606,11606,0
11607,11607,0
11608,11608,1
11609,11609,0
11610,11610,0
11611,11611,0
11612,11612,1
11613,11613,0
11614,11614,1
11615,11615,0
11616,11616,1
11617,11617,1
11618,11618,1
11619,11619,0
11620,11620,1
11621,11621,0
11622,11622,1
11623,11623,0
11624,11624,0
11625,11625,0
11626,11626,1
11627,11627,1
11628,11628,1
11629,11629,1
11630,11630,1
11631,11631,1
11632,11632,1
11633,11633,0
11634,11634,0
11635,11635,0
11636,11636,0
11637,11637,0
11638,11638,0
11639,11639,0
